Date,Value
2014-01-03,20918.0
2014-01-04,17584.0
2014-01-05,17132.0
2014-01-06,22084.0
2014-01-07,22214.0
2014-01-08,22105.0
2014-01-09,20758.0
2014-01-10,20518.0
2014-01-11,20835.0
2014-01-12,17004.0
2014-01-13,17852.0
2014-01-14,18778.0
2014-01-15,20471.0
2014-01-16,18301.0
2014-01-17,19955.0
2014-01-18,17005.0
2014-01-19,15204.0
2014-01-20,17772.0
2014-01-21,20518.0
2014-01-22,20487.0
2014-01-23,20511.0
2014-01-24,21013.0
2014-01-25,18054.0
2014-01-26,15602.0
2014-01-27,19268.0
2014-01-28,22057.0
2014-01-29,20128.0
2014-01-30,19965.0
2014-01-31,21102.0
2014-02-01,19289.0
2014-02-02,16902.0
2014-02-03,19436.0
2014-02-04,22296.0
2014-02-05,22923.0
2014-02-06,23373.0
2014-02-07,23173.0
2014-02-08,20180.0
2014-02-09,17891.0
2014-02-10,19415.0
2014-02-11,17406.0
2014-02-12,17268.0
2014-02-13,23977.0
2014-02-14,24887.0
2014-02-15,21739.0
2014-02-16,18221.0
2014-02-17,14899.0
2014-02-18,21477.0
2014-02-19,22477.0
2014-02-20,23413.0
2014-02-21,27237.0
2014-02-22,21191.0
2014-02-23,20491.0
2014-02-24,23611.0
2014-02-25,30041.0
2014-02-26,24743.0
2014-02-27,25282.0
2014-02-28,25764.0
2014-03-01,23073.0
2014-03-02,20803.0
2014-03-03,26482.0
2014-03-04,29903.0
2014-03-05,26827.0
2014-03-06,24304.0
2014-03-07,24631.0
2014-03-08,23741.0
2014-03-09,21058.0
2014-03-10,25997.0
2014-03-11,23962.0
2014-03-12,132.0
2014-03-13,86.0
2014-03-14,10.0
2014-03-15,67.0
2014-03-16,0.0
2014-03-17,6.0
2014-03-18,22.0
2014-03-19,9182.0
2014-03-20,26239.0
2014-03-21,30315.0
2014-03-22,28131.0
2014-03-23,20007.0
2014-03-24,23551.0
2014-03-25,26501.0
2014-03-26,26598.0
2014-03-27,24640.0
2014-03-28,25642.0
2014-03-29,20368.0
2014-03-30,19410.0
2014-03-31,21600.0
2014-04-01,21923.0
2014-04-02,23527.0
2014-04-03,24851.0
2014-04-04,25761.0
2014-04-05,26388.0
2014-04-06,19148.0
2014-04-07,22539.0
2014-04-08,27036.0
2014-04-09,24341.0
2014-04-10,25981.0
2014-04-11,25913.0
2014-04-12,21339.0
2014-04-13,18679.0
2014-04-14,23640.0
2014-04-15,27423.0
2014-04-16,24848.0
2014-04-17,20874.0
2014-04-18,16161.0
2014-04-19,21433.0
2014-04-20,19874.0
2014-04-21,20649.0
2014-04-22,29703.0
2014-04-23,30043.0
2014-04-24,26692.0
2014-04-25,31236.0
2014-04-26,21647.0
2014-04-27,19043.0
2014-04-28,24456.0
2014-04-29,25619.0
2014-04-30,23650.0
2014-05-01,23700.0
2014-05-02,25162.0
2014-05-03,24007.0
2014-05-04,21860.0
2014-05-05,26924.0
2014-05-06,32728.0
2014-05-07,30064.0
2014-05-08,30102.0
2014-05-09,27856.0
2014-05-10,25048.0
2014-05-11,21524.0
2014-05-12,30998.0
2014-05-13,30463.0
2014-05-14,28897.0
2014-05-15,31045.0
2014-05-16,28964.0
2014-05-17,23368.0
2014-05-18,21467.0
2014-05-19,26319.0
2014-05-20,28405.0
2014-05-21,29447.0
2014-05-22,28884.0
2014-05-23,28134.0
2014-05-24,23965.0
2014-05-25,21880.0
2014-05-26,27761.0
2014-05-27,25775.0
2014-05-28,30215.0
2014-05-29,26188.0
2014-05-30,26627.0
2014-05-31,22266.0
2014-06-01,20896.0
2014-06-02,23828.0
2014-06-03,27378.0
2014-06-04,24612.0
2014-06-05,27880.0
2014-06-06,27450.0
2014-06-07,21928.0
2014-06-08,20010.0
2014-06-09,23117.0
2014-06-10,27991.0
2014-06-11,27753.0
2014-06-12,25822.0
2014-06-13,25835.0
2014-06-14,26211.0
2014-06-15,20636.0
2014-06-16,26202.0
2014-06-17,27566.0
2014-06-18,28209.0
2014-06-19,25790.0
2014-06-20,23730.0
2014-06-21,21253.0
2014-06-22,22009.0
2014-06-23,24888.0
2014-06-24,29687.0
2014-06-25,28585.0
2014-06-26,28282.0
2014-06-27,28227.0
2014-06-28,25935.0
2014-06-29,22906.0
2014-06-30,25984.0
2014-07-01,31385.0
2014-07-02,28136.0
2014-07-03,26987.0
2014-07-04,26417.0
2014-07-05,22005.0
2014-07-06,22670.0
2014-07-07,26776.0
2014-07-08,34590.0
2014-07-09,34819.0
2014-07-10,29332.0
2014-07-11,27147.0
2014-07-12,24364.0
2014-07-13,23633.0
2014-07-14,27654.0
2014-07-15,32561.0
2014-07-16,31328.0
2014-07-17,31000.0
2014-07-18,28178.0
2014-07-19,28053.0
2014-07-20,26133.0
2014-07-21,26874.0
2014-07-22,29850.0
2014-07-23,31271.0
2014-07-24,28657.0
2014-07-25,28452.0
2014-07-26,26365.0
2014-07-27,22981.0
2014-07-28,24845.0
2014-07-29,27676.0
2014-07-30,27846.0
2014-07-31,29542.0
2014-08-01,31222.0
2014-08-02,26387.0
2014-08-03,23324.0
2014-08-04,27302.0
2014-08-05,32152.0
2014-08-06,35000.0
2014-08-07,31880.0
2014-08-08,29462.0
2014-08-09,27475.0
2014-08-10,25927.0
2014-08-11,29742.0
2014-08-12,32495.0
2014-08-13,30603.0
2014-08-14,29958.0
2014-08-15,30327.0
2014-08-16,31998.0
2014-08-17,27167.0
2014-08-18,30002.0
2014-08-19,33527.0
2014-08-20,30018.0
2014-08-21,30912.0
2014-08-22,28733.0
2014-08-23,25056.0
2014-08-24,21318.0
2014-08-25,27275.0
2014-08-26,31290.0
2014-08-27,31975.0
2014-08-28,29773.0
2014-08-29,29301.0
2014-08-30,28770.0
2014-08-31,24443.0
2014-09-01,27625.0
2014-09-02,31926.0
2014-09-03,31518.0
2014-09-04,30522.0
2014-09-05,29032.0
2014-09-06,30135.0
2014-09-07,27023.0
2014-09-08,31606.0
2014-09-09,34848.0
2014-09-10,33080.0
2014-09-11,30304.0
2014-09-12,30610.0
2014-09-13,29090.0
2014-09-14,30047.0
2014-09-15,33547.0
2014-09-16,43296.0
2014-09-17,34788.0
2014-09-18,32571.0
2014-09-19,29401.0
2014-09-20,26912.0
2014-09-21,26974.0
2014-09-22,28350.0
2014-09-23,30999.0
2014-09-24,35604.0
2014-09-25,32504.0
2014-09-26,31088.0
2014-09-27,27862.0
2014-09-28,25292.0
2014-09-29,28382.0
2014-09-30,32906.0
2014-10-01,33436.0
2014-10-02,30712.0
2014-10-03,29311.0
2014-10-04,31514.0
2014-10-05,29225.0
2014-10-06,32949.0
2014-10-07,34985.0
2014-10-08,34934.0
2014-10-09,32742.0
2014-10-10,38785.0
2014-10-11,29753.0
2014-10-12,27982.0
2014-10-13,34064.0
2014-10-14,36682.0
2014-10-15,34088.0
2014-10-16,33354.0
2014-10-17,33443.0
2014-10-18,31957.0
2014-10-19,28468.0
