Date,Value
2013-01-13,0.152278650002
2013-01-14,0.125961551419
2013-01-15,0.148114354592
2013-01-16,0.176891784358
2013-01-17,0.167567671799
2013-01-18,0.183450721741
2013-01-19,0.167372311261
2013-01-20,0.132864193483
2013-01-21,0.121464918738
2013-01-22,0.136146344244
2013-01-23,0.16623506973
2013-01-24,0.151005326091
2013-01-25,0.147673078578
2013-01-26,0.154462191264
2013-01-27,0.149836759818
2013-01-28,0.155910743249
2013-01-29,0.154622678404
2013-01-30,0.139088551751
2013-01-31,0.110290472131
2013-02-01,0.158404393913
2013-02-02,0.154910946485
2013-02-03,0.149492703062
2013-02-04,0.140764642846
2013-02-05,0.131395606107
2013-02-06,0.124070303781
2013-02-07,0.166256975483
2013-02-08,0.183968449894
2013-02-09,0.158512571279
2013-02-10,0.148335660376
2013-02-11,0.16080608008
2013-02-12,0.178534514421
2013-02-13,0.159012217431
2013-02-14,0.145253501287
2013-02-15,0.147783907977
2013-02-16,0.118416660046
2013-02-17,0.120405607326
2013-02-18,0.128592295676
2013-02-19,0.146388536476
2013-02-20,0.152792936116
2013-02-21,0.132853357925
2013-02-22,0.157667349584
2013-02-23,0.163223272488
2013-02-24,0.145927760659
2013-02-25,0.145912884443
2013-02-26,0.171321788911
2013-02-27,0.135618712514
2013-02-28,0.158891622086
2013-03-01,0.185094954092
2013-03-02,0.180614871979
2013-03-03,0.143980176825
2013-03-04,0.161403432574
2013-03-05,0.171265830994
2013-03-06,0.185244819264
2013-03-07,0.190443070311
2013-03-08,0.197359352896
2013-03-09,0.125078089097
2013-03-10,0.170951405087
2013-03-11,0.165607472902
2013-03-12,0.170844546819
2013-03-13,0.16614738068
2013-03-14,0.144459013037
2013-03-15,0.159684461706
2013-03-16,0.120288149877
2013-03-17,0.0758208946641
2013-03-18,0.0993256222602
2013-03-19,0.115855788216
2013-03-20,0.103490854967
2013-03-21,0.112556752603
2013-03-22,0.125652766758
2013-03-23,0.133904452551
2013-03-24,0.106312791323
2013-03-25,0.173441353966
2013-03-26,0.148378555591
2013-03-27,0.183230263846
2013-03-28,0.159742088957
2013-03-29,0.173610566737
2013-03-30,0.164656317378
2013-03-31,0.177461854971
2013-04-01,0.120382160222
2013-04-02,0.166685643877
2013-04-03,0.174664717042
2013-04-04,0.209831798077
2013-04-05,0.182260162301
2013-04-06,0.156958653813
2013-04-07,0.189704865585
2013-04-08,0.177913327189
2013-04-09,0.164770058223
2013-04-10,0.173842336821
2013-04-11,0.200240065412
2013-04-12,0.165646558552
2013-04-13,0.149330654984
2013-04-14,0.151837501058
2013-04-15,0.159862214327
2013-04-16,0.163412761167
2013-04-17,0.155839131978
2013-04-18,0.143128950903
2013-04-19,0.218420768738
2013-04-20,0.15147427526
2013-04-21,0.123580362605
2013-04-22,0.133409741484
2013-04-23,0.160297951608
2013-04-24,0.19116481781
2013-04-25,0.178093664301
2013-04-26,0.151686879091
2013-04-27,0.141199657752
2013-04-28,0.120677057141
2013-04-29,0.133634577799
2013-04-30,0.176943650982
2013-05-01,0.159959745745
2013-05-02,0.181149747637
2013-05-03,0.175324790332
2013-05-04,0.14923261048
2013-05-05,0.150220431291
2013-05-06,0.153041371539
2013-05-07,0.159965954044
2013-05-08,0.146846139358
2013-05-09,0.177025145795
2013-05-10,0.187101461216
2013-05-11,0.183977121626
2013-05-12,0.17285727383
2013-05-13,0.156985081567
2013-05-14,0.191748002759
2013-05-15,0.202390865404
2013-05-16,0.199357138009
2013-05-17,0.172505307642
2013-05-18,0.158997717358
2013-05-19,0.137607493958
2013-05-20,0.158913011136
2013-05-21,0.1712911209
2013-05-22,0.150650621897
2013-05-23,0.155341089142
2013-05-24,0.154722001817
2013-05-25,0.148436069489
2013-05-26,0.126502516847
2013-05-27,0.142933867698
2013-05-28,0.152959976667
2013-05-29,0.150170224054
2013-05-30,0.157768678383
2013-05-31,0.141768301687
2013-06-01,0.122364164603
