Date,Value
2014-01-18,62789.1216865
2014-01-19,60969.6611763
2014-01-20,74375.0185075
2014-01-21,88745.5737696
2014-01-22,69508.8011905
2014-01-23,58410.5813522
2014-01-24,70730.6755518
2014-01-25,66788.463594
2014-01-26,54747.1713473
2014-01-27,94721.0453114
2014-01-28,91883.7731657
2014-01-29,58026.1130583
2014-01-30,82323.8562876
2014-01-31,66506.0166552
2014-02-01,78584.5789451
2014-02-02,54699.0153664
2014-02-03,63656.7048758
2014-02-04,87317.5848212
2014-02-05,68050.7891093
2014-02-06,85594.7511423
2014-02-07,175407.292924
2014-02-08,126661.262676
2014-02-09,90831.5016812
2014-02-10,103084.05434
2014-02-11,68673.5827114
2014-02-12,63900.5598171
2014-02-13,88113.5155279
2014-02-14,153407.757599
2014-02-15,71336.3367764
2014-02-16,73107.1290338
2014-02-17,78776.6344119
2014-02-18,98957.482839
2014-02-19,102634.653809
2014-02-20,110177.81416
2014-02-21,157160.177684
2014-02-22,91394.8751259
2014-02-23,126772.125684
2014-02-24,149731.940069
2014-02-25,281744.32222
2014-02-26,115324.140571
2014-02-27,92939.6807663
2014-02-28,91852.8192117
2014-03-01,134959.406215
2014-03-02,107653.801403
2014-03-03,136835.246033
2014-03-04,179938.366598
2014-03-05,182399.722901
2014-03-06,116537.394688
2014-03-07,151762.37396
2014-03-08,84741.2340899
2014-03-09,89344.7555847
2014-03-10,81166.2013191
2014-03-11,66929.7288755
2014-03-12,321.2847153
2014-03-13,40.90252695
2014-03-14,8.73130717
2014-03-15,27.60700785
2014-03-16,0.0
2014-03-17,0.68755716
2014-03-18,0.66400677
2014-03-19,17374.2770868
2014-03-20,68550.5603322
2014-03-21,94575.2019302
2014-03-22,63311.1467786
2014-03-23,44738.3608912
2014-03-24,52099.4420121
2014-03-25,105421.619676
2014-03-26,92414.1966264
2014-03-27,119034.630163
2014-03-28,126676.166472
2014-03-29,64410.9455728
2014-03-30,67965.2727264
2014-03-31,89252.5543608
2014-04-01,110469.251097
2014-04-02,98458.8285415
2014-04-03,71861.1296506
2014-04-04,108587.373692
2014-04-05,102676.533408
2014-04-06,87401.8994641
2014-04-07,71549.0920018
2014-04-08,75592.3216902
2014-04-09,91886.2775571
2014-04-10,106662.880964
2014-04-11,128718.525966
2014-04-12,90939.4255034
2014-04-13,51077.4564614
2014-04-14,102268.597375
2014-04-15,101696.067367
2014-04-16,84864.0305284
2014-04-17,85923.6126777
2014-04-18,55393.8709079
2014-04-19,56363.2276569
2014-04-20,37131.620057
2014-04-21,194634.11609
2014-04-22,83148.3246991
2014-04-23,79808.4118529
2014-04-24,65954.5516763
2014-04-25,82635.0562367
2014-04-26,70379.2287826
2014-04-27,42654.6349493
2014-04-28,82603.4268521
2014-04-29,78609.3176568
2014-04-30,80209.2616523
2014-05-01,77081.3051207
2014-05-02,73318.7521847
2014-05-03,44763.5313515
2014-05-04,42027.9980581
2014-05-05,73371.7147306
2014-05-06,80473.9705502
2014-05-07,76046.178882
2014-05-08,84131.4638094
2014-05-09,71574.8261403
2014-05-10,47424.1536989
2014-05-11,38676.0690803
2014-05-12,53514.2142613
2014-05-13,67211.4554018
2014-05-14,65881.5798075
2014-05-15,99301.2085649
2014-05-16,68928.650986
2014-05-17,50428.3060855
2014-05-18,49460.7017435
2014-05-19,64454.8621609
2014-05-20,106971.752725
2014-05-21,91052.5348517
2014-05-22,69311.2492607
2014-05-23,89878.5367085
2014-05-24,66528.3291914
2014-05-25,85744.0619869
2014-05-26,90215.7596323
2014-05-27,99352.6793441
2014-05-28,151911.539086
2014-05-29,79524.0842535
2014-05-30,78117.2103012
2014-05-31,65421.9845376
2014-06-01,70265.9645097
2014-06-02,58851.4867183
2014-06-03,94496.0290622
2014-06-04,89479.7599241
2014-06-05,93229.0860041
2014-06-06,107259.731229
2014-06-07,63434.5153945
2014-06-08,43356.9812792
2014-06-09,54431.4249621
2014-06-10,86748.2427289
2014-06-11,90622.4484166
2014-06-12,63483.1260868
2014-06-13,87642.1421087
2014-06-14,71395.8620326
2014-06-15,51375.1768342
2014-06-16,63823.2376017
2014-06-17,68187.7411314
2014-06-18,91934.1393803
2014-06-19,75484.0572763
2014-06-20,103381.649709
2014-06-21,67356.6327814
2014-06-22,105245.852394
2014-06-23,59938.5438109
2014-06-24,345288.311303
2014-06-25,104795.61704
2014-06-26,96594.9462988
2014-06-27,92342.9147273
2014-06-28,77029.2171881
2014-06-29,52038.0594492
2014-06-30,77829.9280892
2014-07-01,133898.587757
2014-07-02,107503.537994
2014-07-03,82968.0745036
2014-07-04,72250.9826539
2014-07-05,39956.2047883
2014-07-06,57682.4857392
2014-07-07,67664.8838176
2014-07-08,79130.3310378
2014-07-09,86404.4566298
2014-07-10,87310.4677709
2014-07-11,88688.0542529
2014-07-12,85055.2927388
2014-07-13,69131.8094722
2014-07-14,80265.400563
2014-07-15,82681.6823917
2014-07-16,93575.6890771
2014-07-17,86632.4681516
2014-07-18,118267.396723
2014-07-19,99117.705768
2014-07-20,68554.8501936
2014-07-21,89740.2355838
2014-07-22,105733.02301
2014-07-23,99064.5548428
2014-07-24,95672.2211582
2014-07-25,115026.298144
2014-07-26,92585.261104
2014-07-27,61390.4866778
2014-07-28,90324.0912545
2014-07-29,136701.568916
2014-07-30,144110.085229
2014-07-31,121804.09193
2014-08-01,105899.487765
2014-08-02,81889.1362619
2014-08-03,99291.9289639
2014-08-04,89552.7020773
