Date,Value_df_api_siz,Value_df_bitcoin,Value_df_block_s,Value_df_diffcul,Value_df_hash_ra,Value_df_miners_,Value_df_mywalle,Value_df_trade_v,Value_df_trans_v,Value_df_wallet_
2018-06-30,173030.82113599998,5908.7025,0.746513298013,5077499034880.0,38112980.7563,11236721.625,25700598.0,5908.7025,36886.3650264,43869.0
2018-07-01,173170.036094,6381.39083333,0.98734012766,5077499034880.0,35588942.2956,10494418.5,25745972.0,6381.39083333,29093.698358599995,40994.0
2018-07-02,173273.713936,6374.75416667,0.705291442177,5077499034880.0,37103365.372,11673361.875,25766282.0,6374.75416667,17716.446173199998,33715.0
2018-07-03,173412.958507,6466.06916667,0.987550148936,5172892177080.0,37594816.2563,11271293.25,25801666.0,6466.06916667,36607.3862744,46253.0
2018-07-04,173542.16128,6613.68583333,1.11381700862,5363678461480.0,30929068.6931,9617154.0,25848783.0,6613.68583333,43498.655963599995,48651.0
2018-07-05,173667.49857999998,6593.28916667,0.935352985075,5363678461480.0,35728406.9386,11089706.0,25881794.0,6593.28916667,44860.787660300004,48193.0
2018-07-06,173774.872086,6603.37666667,0.783748218978,5363678461480.0,36528296.6462,11467704.875,25924685.0,6603.37666667,35810.2337966,48145.0
2018-07-07,173884.545459,6569.49615385,0.68545858125,5363678461480.0,42660784.4043,13022240.0,25966486.0,6569.49615385,39358.5653586,48116.0
2018-07-08,173968.350228,6594.28166667,0.5372100576919999,5363678461480.0,41594264.7942,12914635.5,26008451.0,6594.28166667,18502.666050599997,39329.0
2018-07-09,174061.91933499998,6753.55916667,0.592209537975,5363678461480.0,42127524.5992,13062255.0,26040441.0,6753.55916667,16940.6946848,34846.0
2018-07-10,174206.135823,6723.8725,1.06041535294,5363678461480.0,36261666.7437,11427128.0,26075111.0,6723.8725,39165.1789359,51062.0
2018-07-11,174350.887919,6510.79166667,0.971490577181,5363678461480.0,39727855.4765,12485753.0,26109542.0,6510.79166667,295606.064546,50824.0
2018-07-12,174486.777874,6377.36333333,1.00659225926,5363678461480.0,35995036.8411,10811120.625,26143287.0,6377.36333333,32361.2146986,47869.0
2018-07-13,174653.039361,6233.595,1.1791594822700002,5363678461480.0,37594816.2563,11268737.625,26171813.0,6233.595,35454.7823496,47260.0
2018-07-14,174812.274538,6244.3575,1.11353270629,5363678461480.0,38128076.0613,11015182.75,26205331.0,6244.3575,37304.7721134,48596.0
2018-07-15,174966.48668499998,6241.0,1.15948982707,5363678461480.0,35461777.0361,10322279.625,26233588.0,6241.0,22048.5119232,40171.0
2018-07-16,175069.42151500002,6316.88166667,0.7739460902259999,5363678461480.0,35461777.0361,10424456.875,26258594.0,6316.88166667,17886.0324571,34938.0
2018-07-17,175180.878414,6514.39083333,0.928807491667,5363678461480.0,31995588.3032,9550007.43,26287379.0,6514.39083333,39143.3653148,52190.0
2018-07-18,175325.462764,6869.91083333,0.9093355345909999,5199615302170.0,40931868.4915,13252292.25,26317963.0,6869.91083333,35597.7827056,56961.0
2018-07-19,175507.549283,7398.66166667,1.04647424713,5178671069070.0,44793365.518999994,16010523.0,26357257.0,7398.66166667,40277.637095499995,56791.0
2018-07-20,175633.170808,7396.40166667,0.73462880117,5178671069070.0,44021066.1135,15668190.72,26381940.0,7396.40166667,48774.59928269999,59349.0
2018-07-21,175758.72588800002,7428.045,0.8152927272730001,5178671069070.0,39644702.8157,14443929.5,26420736.0,7428.045,40278.0538826,56511.0
2018-07-22,175856.78243599998,7352.49538462,0.715741226277,5178671069070.0,35268339.5178,12556546.625,26470679.0,7352.49538462,19970.310101900002,44987.0
2018-07-23,175938.917709,7451.28916667,0.45129270879100003,5178671069070.0,46852830.6003,16874334.75,26525530.0,7451.28916667,18241.0709664,38713.0
2018-07-24,176086.667324,7689.88416667,0.8900579216869999,5178671069070.0,42733900.4377,15381186.5,26565485.0,7689.88416667,35601.5726887,58124.0
2018-07-25,176232.539577,8112.93,0.917435553459,5178671069070.0,40931868.4915,15319928.25,26621015.0,8112.93,49208.1029565,63979.0
2018-07-26,176403.357762,8251.165,0.965074491525,5178671069070.0,45565664.9245,18661751.625,26671820.0,8251.165,53212.3478524,61960.0
2018-07-27,176530.633962,8187.32416667,0.7713709090909999,5178671069070.0,42476467.3025,16911592.5,26726208.0,8187.32416667,33515.5371947,59152.0
2018-07-28,176678.642063,8025.2575,0.886276053892,5178671069070.0,42991333.5728,16568111.75,26757275.0,8025.2575,32900.6219892,56295.0
2018-07-29,176788.703724,8182.25166667,0.759045937931,5178671069070.0,37327804.5992,14770485.99,26816007.0,8182.25166667,27980.9207511,49205.0
2018-07-30,176880.388281,8206.34166667,0.539320923529,5595791656330.0,50277183.1008,17431648.02,26842015.0,8206.34166667,20394.52895,42478.0
2018-07-31,177002.474058,8143.14833333,0.9110878880600001,5949437371610.0,39630250.2089,13817728.25,26892507.0,8143.14833333,45347.384166,62998.0
2018-08-01,177142.155523,7916.80083333,0.950214047619,5949437371610.0,43474975.9754,14996021.25,26928457.0,7916.80083333,40660.249578300005,66412.0
2018-08-02,177290.736698,7570.86916667,0.9905411666670001,5949437371610.0,44362220.3831,14445819.08,27000921.0,7570.86916667,42002.6697305,62321.0
2018-08-03,177414.198281,7593.14916667,0.80693845098,5949437371610.0,45249464.7908,14541709.8,27040929.0,7593.14916667,36399.3990768,58758.0
2018-08-04,177552.646549,7394.49916667,0.8340257108429999,5949437371610.0,49094190.5573,15674653.75,27083505.0,7394.49916667,35041.432167800005,57926.0
2018-08-05,177653.685012,7247.76916667,0.574082176136,5949437371610.0,52051671.9162,16381955.16,27143784.0,7247.76916667,25231.1195482,48260.0
2018-08-06,177746.181871,6998.71833333,0.57810536875,5949437371610.0,47319701.742,14016460.0,27204422.0,6998.71833333,29100.8063361,41153.0
2018-08-07,177883.861129,6988.07916667,1.0509867022900001,5949437371610.0,38743005.8012,11517945.75,27274485.0,6988.07916667,33441.6037032,58159.0
2018-08-08,178037.346353,6993.51333333,1.0164584370899998,5949437371610.0,44657968.518999994,12988132.875,27315257.0,6993.51333333,37681.722259500006,59801.0
2018-08-09,178164.980726,6450.36692308,0.812957789809,5949437371610.0,46432457.3343,12792695.7482,27405577.0,6450.36692308,19771.0463231,56947.0
2018-08-10,178284.82972,6396.7725,0.8043556644300001,5949437371610.0,44066472.2472,12046723.138,27486847.0,6396.7725,13932.5015944,57628.0
2018-08-11,178424.288269,6396.49466667,0.792378119318,5949437371610.0,52051671.9162,14202869.6197,27541358.0,6396.49466667,13245.056369299999,57029.0
2018-08-12,178528.245125,6195.65333333,0.611510917647,6197839919510.0,53994493.0548,13261117.577,27587943.0,6195.65333333,10959.0709918,46859.0
2018-08-13,178618.84987,6311.13166667,0.584546741935,6389316883510.0,49230273.0794,12308443.9327,27628301.0,6311.13166667,6129.41082649,41540.0
2018-08-14,178754.824401,6347.07,0.906496873333,6389316883510.0,47642199.7543,12027194.9917,27663029.0,6347.07,9991.62379906,57087.0
2018-08-15,178892.42823800002,6050.9425,1.01179291912,6389316883510.0,43195594.4439,10446684.9281,27682322.0,6050.9425,16362.869162399998,63352.0
2018-08-16,179019.79005,6362.67692308,0.7910671552799999,6389316883510.0,51135961.0696,12945905.1935,27715790.0,6362.67692308,22147.9028377,67577.0
2018-08-17,179140.177726,6342.62923077,0.7619473164560001,6389316883510.0,50183117.0745,12679218.3411,27754651.0,6342.62923077,15870.505358899998,62064.0
2018-08-18,179266.79820299998,6476.9,0.833029453947,6389316883510.0,48277429.0843,12467282.792000001,27780989.0,6476.9,18102.7558798,62001.0
2018-08-19,179361.207839,6436.72083333,0.590060225,6389316883510.0,50818346.4046,12979347.0715,27807578.0,6436.72083333,6855.88949068,51003.0
2018-08-20,179451.03941,6404.06333333,0.619528075862,6389316883510.0,46054126.4291,11716527.5641,27829011.0,6404.06333333,10592.8115963,44268.0
2018-08-21,179573.766646,6434.55916667,0.8181815733329999,6389316883510.0,47642199.7543,12251866.1225,27858162.0,6434.55916667,13063.0007496,57524.0
2018-08-22,179689.17507599998,6401.24615385,0.779786689189,6389316883510.0,47006970.4242,12000750.7951,27875010.0,6401.24615385,21267.7685772,59739.0
2018-08-23,179813.158798,6575.22916667,0.7748982625,6389316883510.0,50818346.4046,13310066.6325,27899774.0,6575.22916667,25243.110517200003,61419.0
2018-08-24,179927.64908,6434.88166667,0.7683911543619999,6389316883510.0,47324585.0892,12109214.1826,27918218.0,6434.88166667,20208.7145965,58846.0
2018-08-25,180047.472818,6543.64571429,0.820710534247,6505039002080.0,48824180.026,12067487.5609,27942213.0,6543.64571429,12610.0276873,59398.0
2018-08-26,180150.552296,6719.42923077,0.7635516888889999,6727225469720.0,45145645.9145,11480569.008,27964375.0,6719.42923077,18499.066286,53642.0
2018-08-27,180249.113078,6673.27416667,0.56971550289,6727225469720.0,57853309.2089,14616492.4672,27981136.0,6673.27416667,10283.2369338,45369.0
2018-08-28,180378.89976099998,6719.26615385,0.7015496378380001,6727225469720.0,61866255.5125,15757726.0164,28003510.0,6719.26615385,22589.3306139,61495.0
2018-08-29,180513.52151700002,7000.04,0.87988075817,6727225469720.0,51165065.3698,13704072.5546,28034898.0,7000.04,15798.020050100002,62483.0
2018-08-30,180639.717696,7054.27642857,0.907886179856,6727225469720.0,46483294.6823,12423621.4581,28060207.0,7054.27642857,21342.3999445,63593.0
2018-08-31,180765.651322,6932.6625,0.817750818182,6727225469720.0,51499477.5617,13512459.5225,28079069.0,6932.6625,20122.1042608,61350.0
2018-09-01,180891.074422,6981.94615385,0.8091812903229999,6727225469720.0,51833889.7537,13703858.6682,28112529.0,6981.94615385,12583.658147600001,64349.0
2018-09-02,181007.238126,7100.94666667,0.76929605298,6727225469720.0,50496240.9858,13539458.2481,28134322.0,7100.94666667,8564.13079608,54482.0
2018-09-03,181100.69365499998,7247.93538462,0.648996729167,6727225469720.0,48155355.6421,13164449.0812,28162157.0,7247.93538462,4968.89043045,47177.0
2018-09-04,181222.626013,7260.94923077,0.8467524861110001,6727225469720.0,48155355.6421,13214317.5544,28191701.0,7260.94923077,8824.88912921,61354.0
2018-09-05,181343.292526,7326.8525,0.9576707380949999,6727225469720.0,42135936.1869,11716417.735,28214738.0,7326.8525,10111.442759200001,62084.0
2018-09-06,181476.407125,7113.06923077,1.00844393182,6727225469720.0,44142409.3386,11962954.2145,28242292.0,7113.06923077,9958.50565336,62235.0
2018-09-07,181609.61270599999,6433.27166667,0.888037206667,6727225469720.0,50161828.7939,12263681.832999999,28263169.0,6433.27166667,11192.14949,61431.0
2018-09-08,181744.87922899998,6444.80416667,0.889911335526,6971177230940.0,53036795.5276,12425079.4152,28293974.0,6444.80416667,11805.358648899999,60430.0
2018-09-09,181851.460199,6366.1075,0.7105398,7019199231180.0,52338942.9549,12056257.7326,28311881.0,6366.1075,8920.16700927,54987.0
2018-09-10,181951.872945,6286.42583333,0.6160291165640001,7019199231180.0,56874984.6776,12924076.0946,28342459.0,6286.42583333,6628.31357563,47117.0
2018-09-11,182073.246282,6297.87769231,0.899061755556,7019199231180.0,47105048.6594,10753469.6136,28362032.0,6297.87769231,14489.8270593,59373.0
2018-09-12,182206.04309700002,6296.32083333,0.9418213829790001,7019199231180.0,49198606.3776,11243810.4714,28389175.0,6296.32083333,13116.6086475,63676.0
2018-09-13,182325.163692,6273.1375,0.709051160714,7019199231180.0,58619616.1095,13323607.1515,28414053.0,6273.1375,8429.53987721,59457.0
2018-09-14,182446.384417,6450.17923077,0.819058952703,7019199231180.0,51641090.3822,12063757.5583,28433724.0,6450.17923077,8437.94599637,62180.0
2018-09-15,182585.972437,6499.0625,1.057485,7019199231180.0,46058269.8003,10861356.2841,28453522.0,6499.0625,13039.499345999999,58714.0
2018-09-16,182696.552705,6518.655,0.7898590571430001,7019199231180.0,48849680.0912,11509988.8514,28483576.0,6518.655,7556.62561263,56609.0
2018-09-17,182783.751352,6480.64416667,0.627328395683,7019199231180.0,48500753.8049,11344822.2447,28501675.0,6480.64416667,5282.73301034,46876.0
2018-09-18,182906.283809,6400.60083333,0.90764782963,7019199231180.0,47105048.6594,10912753.5263,28533932.0,6400.60083333,9276.20712439,62732.0
2018-09-19,183039.24032799999,6296.63166667,0.936313514085,7019199231180.0,49547532.664,11296243.3776,28558403.0,6296.63166667,12494.5096251,64481.0
2018-09-20,183164.732538,6335.82666667,0.80443724359,7019199231180.0,54432500.6731,12463162.5358,28597622.0,6335.82666667,13938.9028778,62579.0
2018-09-21,183290.25195,6418.56266667,0.815061116883,7031329605790.0,54756137.2027,12472948.4743,28621807.0,6418.56266667,11033.428135600001,62075.0
2018-09-22,183436.023399,6669.99083333,1.01230172917,7152633351910.0,51200543.8779,12176819.2713,28651311.0,6669.99083333,15814.9259449,65815.0
2018-09-23,183549.489429,6709.3125,0.7320389032260001,7152633351910.0,55111696.5352,13124461.7112,28674680.0,6709.3125,8528.73130952,58849.0
2018-09-24,183647.83444500001,6710.445,0.65563344,7152633351910.0,53333899.8728,12679234.025999999,28701097.0,6710.445,5502.09025226,46889.0
2018-09-25,183767.28732,6639.30416667,0.8071140202699999,7152633351910.0,52622781.2078,12385677.9782,28719353.0,6639.30416667,12904.728298799999,61984.0
2018-09-26,183897.120012,6412.45916667,0.768240781065,7152633351910.0,60089527.19,13676604.3032,28744506.0,6412.45916667,15703.1853056,62469.0
2018-09-27,184021.942756,6468.63166667,0.898005352518,7152633351910.0,49422747.2154,11369486.0866,28782484.0,6468.63166667,17391.4961494,63606.0
2018-09-28,184147.358222,6535.47666667,0.877031230769,7152633351910.0,50844984.5454,11836751.4807,28803672.0,6535.47666667,22523.0205125,65199.0
2018-09-29,184279.054197,6677.3425,0.8551686688310001,7152633351910.0,54756137.2027,13046981.4048,28837177.0,6677.3425,22603.5849446,67174.0
2018-09-30,184384.448505,6550.47416667,0.693383605263,7152633351910.0,54045018.5377,12571059.9003,28863437.0,6550.47416667,13602.8590711,57635.0
2018-10-01,184486.602448,6593.135,0.626711306748,7152633351910.0,57956171.1951,13535231.1002,28888424.0,6593.135,11421.8853918,51522.0
2018-10-02,184622.025183,6590.96833333,0.8571059177220001,7152633351910.0,56178374.5327,13160999.4467,28916910.0,6590.96833333,16545.485461,64903.0
2018-10-03,184761.12618800002,6562.64166667,1.0153358029200001,7152633351910.0,48711628.5505,11407332.6584,28942535.0,6562.64166667,24435.172809,68103.0
2018-10-04,184882.66890999998,6470.4025,0.8382256689659999,7152633351910.0,51556103.2103,11865841.3485,28958471.0,6470.4025,18285.610966999997,65737.0
2018-10-05,185002.464918,6563.62833333,0.7986400533329999,7364268059360.0,55588275.2378,12429603.1225,28992821.0,6563.62833333,16046.1991243,67286.0
2018-10-06,185127.669333,6568.54916667,0.963110884615,7454968648260.0,48176505.2061,10814043.71,29016894.0,6568.54916667,15013.702844799998,67437.0
2018-10-07,185242.932068,6581.48666667,0.92210188,7454968648260.0,46323562.6982,10399267.317,29054029.0,6581.48666667,12228.3873813,60822.0
2018-10-08,185361.060942,6558.5375,0.831893478873,7454968648260.0,52623567.2252,11727102.619,29080633.0,6558.5375,3594.33333125,45151.0
2018-10-09,185491.35991199999,6618.56769231,0.965177555556,7454968648260.0,50029447.7141,11279998.4337,29106283.0,6618.56769231,14568.3218125,72050.0
2018-10-10,185616.99367,6621.71166667,0.9664135230769999,7454968648260.0,48176505.2061,10870641.0195,29130908.0,6621.71166667,17303.6429768,65115.0
2018-10-11,185746.14806500002,6563.00916667,0.8969055208329999,7454968648260.0,53364744.2283,11916022.1738,29155850.0,6563.00916667,13379.8909393,67009.0
2018-10-12,185892.55934100001,6248.63583333,0.9208256352200002,7454968648260.0,58923571.7521,12534246.1296,29179597.0,6248.63583333,16010.5939596,68232.0
2018-10-13,186041.52174,6260.53083333,1.12850302273,7454968648260.0,48917682.2093,10445356.7323,29218709.0,6260.53083333,16291.2173856,64468.0
2018-10-14,186163.066869,6260.64583333,0.8620221914890001,7454968648260.0,52252978.7236,11117559.4896,29235289.0,6260.64583333,8648.80847335,56344.0
2018-10-15,186272.199307,6299.39916667,0.9573020877189999,7454968648260.0,42247089.1808,9054868.80625,29258687.0,6299.39916667,8049.10045512,48548.0
2018-10-16,186425.088582,6452.57166667,0.9437609567899999,7454968648260.0,60035337.2569,13215486.3513,29283371.0,6452.57166667,19086.6801408,70015.0
2018-10-17,186569.035547,6596.61833333,1.0662738148100002,7454968648260.0,50029447.7141,11259236.3222,29323774.0,6596.61833333,17296.9210165,66359.0
2018-10-18,186713.826224,6596.27615385,1.04920780435,7454968648260.0,51141213.2188,11502916.7006,29344502.0,6596.27615385,15012.399597999998,69676.0
2018-10-19,186851.30293499999,6568.04076923,0.9962080507250001,7427362643330.0,49274490.4825,11448484.2938,29376685.0,6568.04076923,13365.1905469,66857.0
2018-10-20,186995.879929,6487.44416667,1.0181478450700001,7182852313940.0,50702736.5835,11629773.63,29409421.0,6487.44416667,11584.2841001,68839.0
2018-10-21,187122.847554,6488.82583333,0.88788548951,7182852313940.0,51059798.1087,11691729.2438,29439545.0,6488.82583333,6087.06789467,57877.0
2018-10-22,187236.49609,6531.60166667,0.823540115942,7182852313940.0,49274490.4825,11348423.0213,29474194.0,6531.60166667,6727.64014224,53274.0
2018-10-23,187378.559723,6498.48583333,0.9165395677420001,7182852313940.0,55344536.4115,12699337.8429,29493113.0,6498.48583333,14805.290117200002,69425.0
2018-10-24,187522.127827,6481.4259999999995,0.9322604155840001,7182852313940.0,54987474.8863,12584228.6109,29527793.0,6481.4259999999995,14147.745611800001,67879.0
2018-10-25,187651.13502000002,6508.31,1.14165657522,7182852313940.0,40347952.3516,9303249.64232,29558062.0,6508.31,15709.818716400001,71092.0
2018-10-26,187792.988971,6478.0825,1.03543029927,7182852313940.0,48917428.9573,11207341.4591,29580069.0,6478.0825,15279.815286500001,69952.0
2018-10-27,187944.28974,6473.75333333,1.05804733566,7182852313940.0,51059798.1087,11687812.0159,29626751.0,6473.75333333,15921.488575,68435.0
2018-10-28,188068.576645,6465.9175,0.913874301471,7182852313940.0,48560367.4321,11076740.7652,29659207.0,6465.9175,6381.17102488,57920.0
2018-10-29,188184.536911,6448.22166667,0.828287614286,7182852313940.0,49988613.533,11390873.4359,29674045.0,6448.22166667,4246.17045408,52319.0
2018-10-30,188328.17472,6382.66833333,0.9838206095890001,7182852313940.0,52130982.6844,11773496.6611,29708670.0,6382.66833333,13751.8163222,68756.0
2018-10-31,188473.49911600002,6309.45285714,0.943664909091,7182852313940.0,54987474.8863,12264134.0728,29737907.0,6309.45285714,13486.761561899999,69419.0
2018-11-01,188623.180869,6310.28416667,0.9182929631899999,7182852313940.0,58201028.6134,12962284.6889,29770639.0,6310.28416667,12288.8749471,72472.0
2018-11-02,188774.016971,6342.28083333,0.979455207792,7183013626020.0,54999360.8518,12319622.9516,29806870.0,6342.28083333,17377.006037,71328.0
2018-11-03,188933.755826,6387.67416667,1.1170549300700001,7184404942700.0,51070835.0767,11535019.9036,29839110.0,6387.67416667,18547.649382599997,71925.0
2018-11-04,189076.32945699999,6363.79583333,0.885550503106,7184404942700.0,57499331.7996,12893634.8829,29871910.0,6363.79583333,8380.89417588,61926.0
2018-11-05,189203.657503,6391.87333333,1.03518736585,7184404942700.0,43928060.9401,9909549.948689999,29888847.0,6391.87333333,6680.86454628,57219.0
2018-11-06,189354.04507999998,6436.965,1.04435817361,7184404942700.0,51427973.7835,11706835.6991,29911004.0,6436.965,15997.319161200001,74761.0
2018-11-07,189491.266,6445.35416667,1.0720384375,7184404942700.0,45713754.4743,10436213.8779,29957990.0,6445.35416667,13836.510380000002,70196.0
2018-11-08,189640.00691,6538.79,1.14416084615,7184404942700.0,46428031.8879,10758522.3474,30017497.0,6538.79,15230.2435511,74852.0
2018-11-09,189781.572749,6486.25166667,1.1699656115700001,7184404942700.0,43213783.5264,9946659.82184,30105241.0,6486.25166667,15080.238409200001,70621.0
2018-11-10,189925.742613,6411.28083333,1.1351957795299998,7184404942700.0,45356615.7674,10321706.7216,30164945.0,6411.28083333,14709.882397,71424.0
2018-11-11,190050.920228,6399.03333333,0.955554312977,7184404942700.0,46785170.5947,10584955.8853,30210108.0,6399.03333333,8823.43653346,67596.0
2018-11-12,190178.533323,6378.26833333,0.8740622945209999,7184404942700.0,52142251.1972,11730527.0632,30271670.0,6378.26833333,8121.60432298,58198.0
2018-11-13,190327.896183,6401.93666667,1.0668775714299998,7184404942700.0,49999418.9562,11326127.0809,30314311.0,6401.93666667,18183.889894599997,74836.0
2018-11-14,190461.096575,6372.06333333,1.1100032666700002,7184404942700.0,42856644.8196,9673254.19354,30370098.0,6372.06333333,14949.875472400001,72173.0
2018-11-15,190608.891425,6176.155,1.09477666667,7184404942700.0,48213725.4221,10581750.7055,30423212.0,6176.155,13137.3955181,67491.0
2018-11-16,190760.484349,5615.18,1.1936450708700002,7184404942700.0,45356615.7674,9131131.58594,30497749.0,5615.18,30818.1975626,71596.0
2018-11-17,190906.414222,5596.1925,1.1581735952399999,7175974755380.0,41672924.1289,9020655.432330001,30547297.0,5596.1925,30528.666719700002,73660.0
2018-11-18,191038.980308,5558.24333333,0.9142488689659999,6653303141400.0,47956936.4976,10194101.7112,30579721.0,5558.24333333,13193.7760236,63165.0
2018-11-19,191156.356096,5606.04416667,0.9542746991869999,6653303141400.0,40680711.6497,8720411.74296,30628676.0,5606.04416667,11158.3691929,55022.0
2018-11-20,191295.045802,5303.9425,1.10071195238,6653303141400.0,41672924.1289,8565705.29353,30667943.0,5303.9425,21092.5379838,62183.0
2018-11-21,191453.939522,4671.97,1.2037403030299998,6653303141400.0,43657349.0875,8032834.08028,30733701.0,4671.97,23652.1969419,64978.0
2018-11-22,191581.361875,4533.68083333,1.21354621905,6653303141400.0,34727436.7741,6176914.17717,30793823.0,4533.68083333,16150.858111200001,58389.0
2018-11-23,191730.013423,4548.7975,1.2184553114799999,6653303141400.0,40349974.1566,7114929.81887,30848044.0,4548.7975,23177.868739200003,73660.0
2018-11-24,191871.40049600002,4309.3375,1.131096584,6653303141400.0,41342186.6359,6892717.83461,30887305.0,4309.3375,20196.4620146,78775.0
2018-11-25,192011.57971199998,4293.84083333,0.980274237762,6653303141400.0,47295461.5114,7809122.34535,30925732.0,4293.84083333,11486.2899261,58176.0
2018-11-26,192139.920076,3823.51166667,1.0105540472399999,6653303141400.0,42003661.622,6192219.6896,30961677.0,3823.51166667,12537.910186799998,51966.0
2018-11-27,192271.584301,3920.53666667,1.18616418919,6653303141400.0,36711861.7326,5589818.89319,30995269.0,3920.53666667,16038.540627200002,64622.0
2018-11-28,192411.91858,3751.66833333,1.07125403817,6653303141400.0,43326611.5944,6283605.98769,31043047.0,3751.66833333,29053.8488301,67269.0
2018-11-29,192543.130856,4103.45384615,1.11196844068,6653303141400.0,39027024.1843,6211551.652980001,31081525.0,4103.45384615,16637.4926723,62778.0
2018-11-30,192669.354518,4263.78333333,1.2021301142899998,6653303141400.0,34727436.7741,5788394.48956,31115819.0,4263.78333333,17812.093466799997,57062.0
2018-12-01,192791.543446,4106.87166667,1.20979136634,6653303141400.0,33404486.8018,5352395.99184,31137332.0,4106.87166667,20633.889188499998,64478.0
2018-12-02,192924.029808,4116.7775,1.06843840323,6653303141400.0,41011449.1428,6509108.17643,31156447.0,4116.7775,11493.968061799998,57026.0
2018-12-03,193038.63078900002,4167.54666667,1.0052717631599999,6653303141400.0,37704074.2119,6035630.09374,31188869.0,4167.54666667,6692.8024191,42734.0
2018-12-04,193164.148009,3967.52416667,1.10102824561,6194015746030.0,31998005.4003,5777217.66638,31215210.0,3967.52416667,19207.9531287,49309.0
2018-12-05,193313.66543599998,3961.49333333,1.08345961594,5646403851530.0,38734427.5899,6958363.40458,31243161.0,3961.49333333,18550.6679287,65835.0
2018-12-06,193448.44528699998,3858.34916667,1.03676808462,5646403851530.0,36488953.5267,6371334.8135,31265684.0,3858.34916667,14415.359501899999,53062.0
2018-12-07,193595.855806,3742.94333333,1.09192977037,5646403851530.0,37892374.8162,6422799.8146,31298604.0,3742.94333333,25074.4717705,59597.0
2018-12-08,193735.197022,3405.64333333,1.22229136842,5646403851530.0,31998005.4003,4959282.00473,31328447.0,3405.64333333,31011.396813800002,54953.0
2018-12-09,193858.476055,3435.34,0.970701047244,5646403851530.0,35646900.753,5521458.33408,31345223.0,3435.34,13157.9430955,44505.0
2018-12-10,193979.927783,3528.80333333,0.948841625,5646403851530.0,35927585.0109,5705487.75609,31375074.0,3528.80333333,6996.94882197,42638.0
2018-12-11,194121.43091300002,3523.96,1.14115427419,5646403851530.0,34804847.9793,5543093.347469999,31390459.0,3523.96,20376.4563977,57476.0
2018-12-12,194256.015028,3426.19,1.07667292,5646403851530.0,35085532.2372,5433317.23726,31415099.0,3426.19,19777.4042583,55906.0
2018-12-13,194392.042528,3462.04,1.1335625,5646403851530.0,33682110.9477,5270463.56845,31433112.0,3462.04,17274.1020821,58613.0
2018-12-14,194534.080198,3406.7625,1.0842570229000001,5646403851530.0,36769637.7846,5653823.06385,31474495.0,3406.7625,24220.6278523,57118.0
2018-12-15,194688.648227,3278.37416667,1.05868513014,5646403851530.0,40979901.653000005,6065304.90723,31496427.0,3278.37416667,21423.5326582,56493.0
2018-12-16,194828.984532,3225.29916667,0.9418543959729999,5646403851530.0,41821954.4267,6066378.70445,31516853.0,3225.29916667,14638.201944100001,50173.0
2018-12-17,194946.27528099998,3271.23833333,1.01991955652,5646403851530.0,32278689.6582,4750978.9129099995,31549392.0,3271.23833333,11324.924195399999,41115.0
2018-12-18,195104.799991,3392.405,0.9907794375,5646403851530.0,44909481.2636,6855967.42965,31564463.0,3392.405,19048.997637599998,58483.0
2018-12-19,195242.834589,3567.47,1.07839529688,5621092245590.0,32491732.5347,5802769.461069999,31600471.0,3567.47,23789.992114700002,58689.0
2018-12-20,195404.464525,3808.0425,1.0847646711399999,5106422924660.0,37822407.4037,7217876.41407,31626688.0,3808.0425,32776.6315119,62672.0
2018-12-21,195558.255853,3982.85083333,1.13919502222,5106422924660.0,34268624.1577,6831099.2465,31647258.0,3982.85083333,23861.5542445,60104.0
2018-12-22,195705.02433299998,4015.60916667,1.04834628571,5106422924660.0,35537832.4599,7151635.290519999,31663887.0,4015.60916667,25198.3995125,60983.0
2018-12-23,195846.168688,3910.97333333,0.806539171429,5106422924660.0,44422290.5749,8628688.412010001,31686106.0,3910.97333333,7745.59435326,46567.0
2018-12-24,195976.49109,4027.47833333,0.7404681931820001,5106422924660.0,44676132.2353,8922674.958239999,31718207.0,4027.47833333,12126.4192656,44650.0
2018-12-25,196118.266864,4178.59083333,0.932735355263,5106422924660.0,38583932.385,8035501.839389999,31747538.0,4178.59083333,19676.9974978,56230.0
2018-12-26,196248.950741,3813.88,0.8219111761010001,5106422924660.0,40360824.008,7649829.927180001,31765705.0,3813.88,14366.307926899999,42204.0
2018-12-27,196388.61488699997,3825.37916667,0.8895805477709999,5106422924660.0,39853140.6872,7569379.54805,31780906.0,3825.37916667,16009.9069033,52296.0
2018-12-28,196542.713012,3747.83916667,0.885621408046,5106422924660.0,44168448.9144,8214950.877739999,31823542.0,3747.83916667,14820.000757700001,53977.0
2018-12-29,196698.11386500002,3743.905,0.9305440299400001,5106422924660.0,42391557.2914,7882682.2402,31838496.0,3743.905,14663.9409072,56611.0
2018-12-30,196832.48586400002,3912.28583333,0.9737101376809999,5106422924660.0,35030149.139,6808599.98263,31852950.0,3912.28583333,13993.4163572,53226.0
2018-12-31,196966.68353900002,3832.92166667,0.762486789773,5106422924660.0,44676132.2353,8485747.74684,31884658.0,3832.92166667,12409.013275700001,48469.0
2019-01-01,197104.384606,3791.54583333,0.8883939806450001,5248509606850.0,43291796.7609,7406437.5892,31906385.0,3791.54583333,14655.3129894,47235.0
